code,year,data_level,cpi,ppp2021
ARM,2018,national,0.9086843653461636,164.2264862
ARM,2019,national,0.9218007613147821,164.2264862
ARM,2020,national,0.9329677567651645,164.2264862
ARM,2021,national,1,164.2264862
ARM,2022,national,1.08640908621211,164.2264862
ARM,2023,national,1.1079245749794013,164.2264862
AUS,1981,national,0.2415742097550767,1.509871364
AUS,1985,national,0.32844881724932046,1.509871364
AUS,1989,national,0.44818924010885586,1.509871364
AUS,1995,national,0.5442746493615253,1.509871364
AUS,2001,national,0.6248691647477511,1.509871364
AUS,2003,national,0.6610843625706528,1.509871364
AUS,2004,national,0.6765752564370957,1.509871364
AUS,2008,national,0.7682646012141532,1.509871364
AUS,2010,national,0.804689135440655,1.509871364
AUS,2014,national,0.8882143604772869,1.509871364
AUS,2016,national,0.9131253925057562,1.509871364
AUS,2018,national,0.9487125811178587,1.509871364
AUS,2020,national,0.9721582583211253,1.509871364
AUT,1994,national,8.43149097129401,0.753840148
AUT,1995,national,8.620639722187745,0.753840148
AUT,1996,national,8.78106755087639,0.753840148
AUT,1997,national,8.895746401168045,0.753840148
AUT,1998,national,8.97780727624613,0.753840148
AUT,1999,national,9.028889737834099,0.753840148
AUT,2000,national,9.240604866639412,0.753840148
AUT,2003,national,0.711345271950997,0.753840148
AUT,2004,national,0.7260075647096909,0.753840148
AUT,2005,national,0.7426995105497983,0.753840148
AUT,2006,national,0.7534058344121408,0.753840148
AUT,2007,national,0.7697438532159259,0.753840148
AUT,2008,national,0.794498462873668,0.753840148
AUT,2009,national,0.798521048951409,0.753840148
AUT,2010,national,0.8130025325073547,0.753840148
AUT,2011,national,0.8397225350976094,0.753840148
AUT,2012,national,0.8605952983280515,0.753840148
AUT,2013,national,0.8778085205111759,0.753840148
AUT,2014,national,0.8919045052008853,0.753840148
AUT,2015,national,0.8999009860273254,0.753840148
AUT,2016,national,0.9079243866458726,0.753840148
AUT,2017,national,0.9268207781345786,0.753840148
AUT,2018,national,0.9453421533489058,0.753840148
AUT,2019,national,0.9598143948564093,0.753840148
AUT,2020,national,0.9730781609961117,0.753840148
AUT,2021,national,1,0.753840148
AUT,2022,national,1.0854686652069192,0.753840148
AUT,2023,national,1.170288588234922,0.753840148
AZE,1995,national,1238.9717706080364,0.482756495
AZE,2001,national,1443.9114527369647,0.482756495
AZE,2002,national,1483.9246559514565,0.482756495
AZE,2003,national,1517.073461095155,0.482756495
AZE,2004,national,1618.852935465584,0.482756495
AZE,2005,national,1774.433423425438,0.482756495
BDI,1992,national,0.054891602875091476,657.4093018
BDI,1998,national,0.15644579085072854,657.4093018
BDI,2006,national,0.2972374420722852,657.4093018
BDI,2013,national,0.6742458675223312,657.4093018
BDI,2020,national,0.9340999905438908,657.4093018
BEL,1985,national,19.980463183961735,0.778574407
BEL,1988,national,20.792085710950783,0.778574407
BEL,1992,national,23.446199577639316,0.778574407
BEL,1995,national,25.02687629533634,0.778574407
BEL,1997,national,25.96263100418832,0.778574407
BEL,2000,national,27.17721646468084,0.778574407
BEL,2003,national,0.7128466874141427,0.778574407
BEL,2004,national,0.7277971042543311,0.778574407
BEL,2005,national,0.7480402548759189,0.778574407
BEL,2006,national,0.7614392508839267,0.778574407
BEL,2007,national,0.7753206670579307,0.778574407
BEL,2008,national,0.8101282731359198,0.778574407
BEL,2009,national,0.8096977437545938,0.778574407
BEL,2010,national,0.8274244438295828,0.778574407
BEL,2011,national,0.8566497503971192,0.778574407
BEL,2012,national,0.8809757336091246,0.778574407
BEL,2013,national,0.8907818293622679,0.778574407
BEL,2014,national,0.8938104962431893,0.778574407
BEL,2015,national,0.898828625507174,0.778574407
BEL,2016,national,0.9165701605388511,0.778574407
BEL,2017,national,0.9360562233495527,0.778574407
BEL,2018,national,0.9552749413024952,0.778574407
BEL,2019,national,0.9690005588675384,0.778574407
BEL,2020,national,0.9761788472077109,0.778574407
BEL,2021,national,1,0.778574407
BEL,2022,national,1.095975162621111,0.778574407
BEL,2023,national,1.1403512526353352,0.778574407
BEN,2003,national,0.7082242613876634,219.0110931
BEN,2011,national,0.9047430570019543,219.0110931
BEN,2015,national,0.9456473916354768,219.0110931
BEN,2018,national,0.9520752096698175,219.0110931
BEN,2021,national,1.0101989415924963,219.0110931
BFA,1994,national,0.5515717929156171,192.5042419
BFA,1998,national,0.6637733270547599,192.5042419
BFA,2003,national,0.7166846865634684,192.5042419
BFA,2009,national,0.8805919877785164,192.5042419
BFA,2014,national,0.9348218877042522,192.5042419
BFA,2018,national,0.9938093657336393,192.5042419
BFA,2021,national,1.0268776799816561,192.5042419
BGD,1983,national,0.09699906408786774,29.21487999
BGD,1985,national,0.11801010370254517,29.21487999
BGD,1988,national,0.15052206814289093,29.21487999
BGD,1991,national,0.178062304854393,29.21487999
BGD,1995,national,0.20667946338653564,29.21487999
BGD,2000,national,0.22966532409191132,29.21487999
BGD,2005,national,0.2890622019767761,29.21487999
BGD,2010,national,0.5370767116546631,29.21487999
BGD,2016,national,0.7609828114509583,29.21487999
BGD,2022,national,1.0769696235656738,29.21487999
BGR,1989,national,0.23744773916049997,0.744887412
BGR,1992,national,2.465574694696109,0.744887412
BGR,1994,national,8.3568567587472309,0.744887412
BGR,1995,national,0.013543433783895319,0.744887412
BGR,1997,national,0.3476657862825144,0.744887412
BGR,2001,national,0.5012219139466817,0.744887412
BGR,2003,national,0.5427994946256357,0.744887412
BGR,2006,national,0.6491451808491051,0.744887412
BGR,2007,national,0.7036898677519094,0.744887412
BGR,2008,national,0.7905865136152679,0.744887412
BGR,2009,national,0.81235297478842206,0.744887412
BGR,2010,national,0.8321661894391995,0.744887412
BGR,2011,national,0.8672827874316698,0.744887412
BGR,2012,national,0.892907235868882,0.744887412
BGR,2013,national,0.9008549461293784,0.744887412
BGR,2014,national,0.8880791964801563,0.744887412
BGR,2015,national,0.887149967937933,0.744887412
BGR,2016,national,0.8800647590265829,0.744887412
BGR,2017,national,0.8982081431301465,0.744887412
BGR,2018,national,0.9234886068555682,0.744887412
BGR,2019,national,0.9521512059781471,0.744887412
BGR,2020,national,0.9680753236364097,0.744887412
BGR,2021,national,1,0.744887412
BGR,2022,national,1.153252617343991,0.744887412
BGR,2023,national,1.2621524122737402,0.744887412
BIH,2001,national,0.7669161852848949,0.749401927
BIH,2004,national,0.7757008973610802,0.749401927
BIH,2007,national,0.8655069430254227,0.749401927
BIH,2011,national,0.9794149414065667,0.749401927
BLR,1993,national,3.1797039676665547e-6,7395.862341
BLR,1995,national,5.973091772869588e-4,7395.862341
BLR,1998,national,0.0025850529602746398,7395.862341
BLR,1999,national,0.010176804702275184,7395.862341
BLR,2000,national,0.02733695510406926,7395.862341
BLR,2001,national,0.04404938527439578,7395.862341
BLR,2002,national,0.0627869168961153,7395.862341
BLR,2003,national,0.0806170420880904,7395.862341
BLR,2004,national,0.09521537220356541,7395.862341
BLR,2005,national,0.10503064768431636,7395.862341
BLR,2006,national,0.11237977459125856,7395.862341
BLR,2007,national,0.12184975341761912,7395.862341
BLR,2008,national,0.13992966836971707,7395.862341
BLR,2009,national,0.1580444760745357,7395.862341
BLR,2010,national,0.17027039778881276,7395.862341
BLR,2011,national,0.2609031148549906,7395.862341
BLR,2012,national,0.41540923716908007,7395.862341
BLR,2013,national,0.4914800887351541,7395.862341
BLR,2014,national,0.5805340841138259,7395.862341
BLR,2015,national,0.6591063797150423,7395.862341
BLR,2016,national,0.737122054069581,7395.862341
BLR,2017,national,0.781584046794429,7395.862341
BLR,2018,national,0.8196652124815351,7395.862341
BLR,2019,national,0.8655513387489241,7395.862341
BLR,2020,national,0.9135733275745136,7395.862341
BLZ,1993,national,0.6349660845447829,1.116538644
BLZ,1994,national,0.6512805414853053,1.116538644
BLZ,1995,national,0.6701000471991401,1.116538644
BLZ,1996,national,0.7100716555705493,1.116538644
BLZ,1997,national,0.7182306456499724,1.116538644
BLZ,1998,national,0.733997693680134,1.116538644
BLZ,1999,national,0.7532386743267483,1.116538644
BLZ,2018,national,0.9660377078613915,1.116538644
BOL,1990,national,0.19335255106598825,2.447832346
BOL,1992,national,0.2437636636789018,2.447832346
BOL,1997,national,0.3651699409759452,2.447832346
BOL,1999,national,0.40248698565664937,2.447832346
BOL,2000,national,0.41804041657304486,2.447832346
BOL,2001,national,0.4225721716242247,2.447832346
BOL,2002,national,0.43219515765882915,2.447832346
BOL,2004,national,0.46570776600027086,2.447832346
BOL,2005,national,0.49139223343300326,2.447832346
BOL,2006,national,0.5108806079452429,2.447832346
BOL,2007,national,0.5687753400328225,2.447832346
BOL,2008,national,0.6444472722852255,2.447832346
BOL,2009,national,0.649485730085951,2.447832346
BOL,2011,national,0.7385618613931135,2.447832346
BOL,2012,national,0.770503782544879,2.447832346
BOL,2013,national,0.828303449390937,2.447832346
BOL,2014,national,0.8584391309537697,2.447832346
BOL,2015,national,0.895609640389303,2.447832346
BOL,2016,national,0.9269811700919363,2.447832346
BOL,2017,national,0.9555958077903958,2.447832346
BOL,2018,national,0.9699506592603832,2.447832346
BOL,2019,national,1.003020934164185,2.447832346
BOL,2020,national,0.9920057952937522,2.447832346
BOL,2021,national,1.0015366259675305,2.447832346
BOL,2022,national,1.0332920070099083,2.447832346
BOL,2023,national,1.0498054621398036,2.447832346
BRA,1981,national,0.001195875145396244,2.449863195
BRA,1982,national,0.002420563148191564,2.449863195
BRA,1983,national,0.005963034599373462,2.449863195
BRA,1984,national,0.0174744270404205,2.449863195
BRA,1985,national,0.056342537544208954,2.449863195
BRA,1986,national,0.0012240269020220421,2.449863195
BRA,1987,national,0.004658081601409299,2.449863195
BRA,1988,national,0.03554072566464506,2.449863195
BRA,1989,national,0.48684574575451545,2.449863195
BRA,1990,national,16.575665021993633,2.449863195
BRA,1992,national,953.0237165135852,2.449863195
BRA,1993,national,18.995006006728534,2.449863195
BRA,1995,national,0.2042939091932665,2.449863195
BRA,1996,national,0.2313882735044566,2.449863195
BRA,1997,national,0.2441118144396989,2.449863195
BRA,1998,national,0.24964222205052639,2.449863195
BRA,1999,national,0.2652519390954217,2.449863195
BRA,2001,national,0.30432170356670035,2.449863195
BRA,2002,national,0.3284578231614569,2.449863195
BRA,2003,national,0.3781971732747226,2.449863195
BRA,2004,national,0.4035533114271265,2.449863195
BRA,2005,national,0.4279142164382705,2.449863195
BRA,2006,national,0.4437349915458816,2.449863195
BRA,2007,national,0.462133077305513,2.449863195
BRA,2008,national,0.4910188612709708,2.449863195
BRA,2009,national,0.5123443052012729,2.449863195
BRA,2011,national,0.5756651558543122,2.449863195
BRA,2012,national,0.6006845591852126,2.449863195
BRA,2013,national,0.6379528608501983,2.449863195
BRA,2014,national,0.6783291885918273,2.449863195
BRA,2015,national,0.7395816072637791,2.449863195
BRA,2016,national,0.8042147030464503,2.449863195
BRA,2017,national,0.8319310037537528,2.449863195
BRA,2018,national,0.862419970173518,2.449863195
BRA,2019,national,0.8946139127621071,2.449863195
BRA,2020,national,0.9233468548457595,2.449863195
BRA,2021,national,1,2.449863195
BRA,2022,national,1.092801001522638,2.449863195
BRA,2023,national,1.142999534858233,2.449863195
BRB,2016,national,0.81039985,2.637300014
BTN,2003,national,0.35084207415694,21.36116028
BTN,2007,national,0.428846214451217,21.36116028
BTN,2012,national,0.6265302215035267,21.36116028
BTN,2017,national,0.8357419328478602,21.36116028
BTN,2022,national,1.0497130070074923,21.36116028
BWA,1985,national,0.06455575869800634,5.098423958
BWA,1993,national,0.15259703416165607,5.098423958
BWA,2002,national,0.3248792133246728,5.098423958
BWA,2009,national,0.5813430139226855,5.098423958
BWA,2015,national,0.8315065090804461,5.098423958
CAF,1992,national,0.29351525485509894,276.3265381
CAF,2008,national,0.5913359741649125,276.3265381
CAF,2021,national,1.0177899261940306,276.3265381
CAN,1977,national,0.23739186248152996,1.248244643
CAN,1979,national,0.28235155665066913,1.248244643
CAN,1981,national,0.3497322398707081,1.248244643
CAN,1982,national,0.3873948242077445,1.248244643
CAN,1984,national,0.4277643761060981,1.248244643
CAN,1985,national,0.44471254062647536,1.248244643
CAN,1986,national,0.4633672743810934,1.248244643
CAN,1987,national,0.4835520660173793,1.248244643
CAN,1988,national,0.5030306553722828,1.248244643
CAN,1989,national,0.5280998166992665,1.248244643
CAN,1990,national,0.5533455207530416,1.248244643
CAN,1991,national,0.5844759614503724,1.248244643
CAN,1992,national,0.593185444471022,1.248244643
CAN,1993,national,0.6042488095994065,1.248244643
CAN,1994,national,0.6052492079264828,1.248244643
CAN,1995,national,0.6182545744237874,1.248244643
CAN,1996,national,0.6279644557715134,1.248244643
CAN,1997,national,0.6381451386401611,1.248244643
CAN,1998,national,0.6445006768046387,1.248244643
CAN,1999,national,0.6556817580003629,1.248244643
CAN,2000,national,0.6735126047804771,1.248244643
CAN,2001,national,0.6905196273345242,1.248244643
CAN,2002,national,0.706114308074243,1.248244643
CAN,2003,national,0.7255928660549279,1.248244643
CAN,2004,national,0.7390690340731542,1.248244643
CAN,2005,national,0.75542868100527,1.248244643
CAN,2006,national,0.7705525602240672,1.248244643
CAN,2007,national,0.7870299859719594,1.248244643
CAN,2008,national,0.8056847197265775,1.248244643
CAN,2009,national,0.8080974598679823,1.248244643
CAN,2010,national,0.8224563101459453,1.248244643
CAN,2011,national,0.8464073257042948,1.248244643
CAN,2012,national,0.8592361808490265,1.248244643
CAN,2013,national,0.8672982882477449,1.248244643
CAN,2014,national,0.8838345092808703,1.248244643
CAN,2015,national,0.8937798227632755,1.248244643
CAN,2016,national,0.9065497571259008,1.248244643
CAN,2017,national,0.9210263234712034,1.248244643
CAN,2018,national,0.9419172860146535,1.248244643
CAN,2019,national,0.9602777923493593,1.248244643
CAN,2020,national,0.9671629273199916,1.248244643
CAN,2021,national,1,1.248244643
CHE,1982,national,0.613831385943223,1.245627522
CHE,1992,national,0.8388267288320963,1.245627522
CHE,2000,national,0.9230395788052665,1.245627522
CHE,2002,national,0.9381597813955491,1.245627522
CHE,2004,national,0.9517284579155653,1.245627522
CHE,2006,national,0.973084085206367,1.245627522
CHE,2007,national,0.9802104822341667,1.245627522
CHE,2008,national,1.003990800756774,1.245627522
CHE,2009,national,0.9991668242063549,1.245627522
CHE,2010,national,1.006043460383623,1.245627522
CHE,2011,national,1.0083709029990722,1.245627522
CHE,2012,national,1.001387423827354,1.245627522
CHE,2013,national,0.9992111886106596,1.245627522
CHE,2014,national,0.9990792467231169,1.245627522
CHE,2015,national,0.9876507305581632,1.245627522
CHE,2016,national,0.983358205799103,1.245627522
CHE,2017,national,0.9886072516765791,1.245627522
CHE,2018,national,0.9978639076612491,1.245627522
CHE,2019,national,1.0014850562188342,1.245627522
CHE,2020,national,0.9942155110698784,1.245627522
CHE,2021,national,1,1.245627522
CHE,2022,national,1.028350312696133,1.245627522
CHL,1987,national,0.12478857991644256,474.3409729
CHL,1990,national,0.2348001043421527,474.3409729
CHL,1992,national,0.31539669902692685,474.3409729
CHL,1994,national,0.3848350656990799,474.3409729
CHL,1996,national,0.44363964370829573,474.3409729
CHL,1998,national,0.49169003717893767,474.3409729
CHL,2000,national,0.5278943299719274,474.3409729
CHL,2003,national,0.5655519989197675,474.3409729
CHL,2006,national,0.6133399911229936,474.3409729
CHL,2009,national,0.6932567940122183,474.3409729
CHL,2011,national,0.7382646039288531,474.3409729
CHL,2013,national,0.7718592298609238,474.3409729
CHL,2015,national,0.8480373140690486,474.3409729
CHL,2017,national,0.8896220131957765,474.3409729
CHL,2020,national,0.9658908936902124,474.3409729
CHL,2022,national,1.1680942232867602,474.3409729
CHN,1981,rural,0.1372716873884201,3.424867796
CHN,1981,urban,0.14069949090480804,4.199237165
CHN,1984,rural,0.14595343172550201,3.424867796
CHN,1984,urban,0.1503361165523529,4.199237165
CHN,1987,rural,0.17695647478103638,3.424867796
CHN,1987,urban,0.19584211707115173,4.199237165
CHN,1990,rural,0.2592155635356903,3.424867796
CHN,1990,urban,0.2784854471683502,4.199237165
CHN,1993,rural,0.315677672624588,3.424867796
CHN,1993,urban,0.3690347671508789,4.199237165
CHN,1996,rural,0.49387645721435547,3.424867796
CHN,1996,urban,0.5862043499946594,4.199237165
CHN,1999,rural,0.49364373087882996,3.424867796
CHN,1999,urban,0.5929406881332397,4.199237165
CHN,2002,rural,0.49510690569877625,3.424867796
CHN,2002,urban,0.5958492755889893,4.199237165
CHN,2005,rural,0.5387718081474304,3.424867796
CHN,2005,urban,0.6309887766838074,4.199237165
CHN,2008,rural,0.6685793399810791,3.424867796
CHN,2008,urban,0.7350025177001953,4.199237165
CHN,2010,rural,0.7037686109542847,3.424867796
CHN,2010,urban,0.7616185545921326,4.199237165
CHN,2011,rural,0.7759814262390137,3.424867796
CHN,2011,urban,0.813257098197937,4.199237165
CHN,2012,rural,0.8032141923904419,3.424867796
CHN,2012,urban,0.8352150321006775,4.199237165
CHN,2013,rural,0.8371787071228027,3.424867796
CHN,2013,urban,0.8569306135177612,4.199237165
CHN,2014,rural,0.8567618131637573,3.424867796
CHN,2014,urban,0.8749261498451233,4.199237165
CHN,2015,rural,0.8735910654067993,3.424867796
CHN,2015,urban,0.8880500197410583,4.199237165
CHN,2016,rural,0.9032717347145081,3.424867796
CHN,2016,urban,0.9066991209983826,4.199237165
CHN,2017,rural,0.9150142669677734,3.424867796
CHN,2017,urban,0.9221130013465881,4.199237165
CHN,2018,rural,0.9342295527458191,3.424867796
CHN,2018,urban,0.941477358341217,4.199237165
CHN,2019,rural,0.9641249179840088,3.424867796
CHN,2019,urban,0.967838704586029,4.199237165
CHN,2020,rural,0.9930486679077148,3.424867796
CHN,2020,urban,0.9900990128517151,4.199237165
CHN,2021,rural,1,3.424867796
CHN,2021,urban,1,4.199237165
CHN,2022,rural,1.0199999809265137,3.424867796
CHN,2022,urban,1.0199999809265137,4.199237165
CIV,1985,national,0.28205380446079614,238.5399628
CIV,1986,national,0.3086921265558541,238.5399628
CIV,1987,national,0.33217004665563415,238.5399628
CIV,1988,national,0.3522713735514124,238.5399628
CIV,1992,national,0.37754633472514953,238.5399628
CIV,1995,national,0.5490658037667918,238.5399628
CIV,1998,national,0.6123030811850066,238.5399628
CIV,2002,national,0.6800858300523416,238.5399628
CIV,2008,national,0.8218380111002526,238.5399628
CIV,2015,national,0.9318684527367272,238.5399628
CIV,2018,national,0.947579258437473,238.5399628
CIV,2021,national,1.0135213803306427,238.5399628
CMR,1996,national,0.5600819836694315,201.4928894
CMR,2001,national,0.6519978225581284,201.4928894
CMR,2007,national,0.731834002526191,201.4928894
CMR,2014,national,0.8843431949386814,201.4928894
CMR,2021,national,1.0071931563933638,201.4928894
COD,2004,national,0.1944978223605028,928.602478
COD,2012,national,0.4253250207322083,928.602478
COD,2020,national,0.917522524357884,928.602478
COG,2005,national,0.6433911439445706,242.3339996
COG,2011,national,0.8143128282518999,242.3339996
COL,1980,national,0.007515087666245407,1506.552246
COL,1988,national,0.03866047728782461,1506.552246
COL,1989,national,0.05233836470987608,1506.552246
COL,1991,national,0.08793615155799601,1506.552246
COL,1992,national,0.11051344301128604,1506.552246
COL,1996,national,0.2419366303509049,1506.552246
COL,1999,national,0.3636746922263934,1506.552246
COL,2000,national,0.3958088716317382,1506.552246
COL,2001,national,0.4265320248830749,1506.552246
COL,2002,national,0.4566779025694828,1506.552246
COL,2003,national,0.4847071031844846,1506.552246
COL,2004,national,0.5129288208813918,1506.552246
COL,2005,national,0.5390980032363296,1506.552246
COL,2008,national,0.6385793444653179,1506.552246
COL,2009,national,0.6537164250379588,1506.552246
COL,2010,national,0.6706494740348201,1506.552246
COL,2011,national,0.6972035067663791,1506.552246
COL,2012,national,0.7165738495882333,1506.552246
COL,2013,national,0.7291452609834167,1506.552246
COL,2014,national,0.7558275771738479,1506.552246
COL,2015,national,0.804125104822816,1506.552246
COL,2016,national,0.8521019238246034,1506.552246
COL,2017,national,0.8871865308904304,1506.552246
COL,2018,national,0.9161779493405767,1506.552246
COL,2019,national,0.9514212566452847,1506.552246
COL,2020,national,0.9655921679581903,1506.552246
COL,2021,national,1.0163716497194122,1506.552246
COL,2022,national,1.1437380105125623,1506.552246
COL,2023,national,1.2598124863298399,1506.552246
COM,2004,national,0.7310568146246024,228.0477905
COM,2014,national,0.9237462310706581,228.0477905
CPV,2001,national,0.7319078647824695,54.40446854
CPV,2007,national,0.8201856408010605,54.40446854
CPV,2015,national,0.9592315440198077,54.40446854
CRI,1981,national,0.00911078216755308,363.6524048
CRI,1986,national,0.033091343817816,363.6524048
CRI,1989,national,0.054432882993099466,363.6524048
CRI,1990,national,0.06541548450749879,363.6524048
CRI,1991,national,0.08482828189236616,363.6524048
CRI,1992,national,0.10271656586710187,363.6524048
CRI,1993,national,0.11283379122525336,363.6524048
CRI,1994,national,0.1261881327205033,363.6524048
CRI,1995,national,0.1555102672712318,363.6524048
CRI,1996,national,0.1845651170033005,363.6524048
CRI,1997,national,0.20907612481815602,363.6524048
CRI,1998,national,0.23352773600664273,363.6524048
CRI,1999,national,0.25469273386939023,363.6524048
CRI,2000,national,0.2844207453669717,363.6524048
CRI,2001,national,0.3165048230438487,363.6524048
CRI,2002,national,0.34489641044813263,363.6524048
CRI,2003,national,0.37761405213960986,363.6524048
CRI,2004,national,0.4245769847218698,363.6524048
CRI,2005,national,0.4829440695669389,363.6524048
CRI,2006,national,0.541024070717891,363.6524048
CRI,2007,national,0.5883829808092765,363.6524048
CRI,2008,national,0.6717560453556074,363.6524048
CRI,2009,national,0.7181250116741796,363.6524048
CRI,2010,national,0.7589304939895402,363.6524048
CRI,2011,national,0.7983401555852372,363.6524048
CRI,2012,national,0.8298698647493411,363.6524048
CRI,2013,national,0.8781197242362573,363.6524048
CRI,2014,national,0.9236571377856625,363.6524048
CRI,2015,national,0.9206873064672276,363.6524048
CRI,2016,national,0.9250628579430588,363.6524048
CRI,2017,national,0.9358235467535373,363.6524048
CRI,2018,national,0.9553254390779606,363.6524048
CRI,2019,national,0.9829349709017206,363.6524048
CRI,2020,national,0.9813114631143055,363.6524048
CRI,2021,national,0.9954379607523519,363.6524048
CRI,2022,national,1.109714100158851,363.6524048
CRI,2023,national,1.0843560167607715,363.6524048
CRI,2024,national,1.084701190746924,363.6524048
CYP,2004,national,0.4854635397767627,0.622883916
CYP,2005,national,0.49789220349465735,0.622883916
CYP,2006,national,0.5093670281869571,0.622883916
CYP,2007,national,0.5214525409337325,0.622883916
CYP,2008,national,0.9325533486396902,0.622883916
CYP,2009,national,0.9355960244806175,0.622883916
CYP,2010,national,0.9583313896960366,0.622883916
CYP,2011,national,0.9898552369192722,0.622883916
CYP,2012,national,1.0135033683295283,0.622883916
CYP,2013,national,1.0094558746565245,0.622883916
CYP,2014,national,0.99577790798726,0.622883916
CYP,2015,national,0.9748964437359774,0.622883916
CYP,2016,national,0.9609635254709585,0.622883916
CYP,2017,national,0.9660735977333216,0.622883916
CYP,2018,national,0.9799415168676765,0.622883916
CYP,2019,national,0.9823950329843171,0.622883916
CYP,2020,national,0.9761231652368565,0.622883916
CYP,2021,national,1,0.622883916
CYP,2022,national,1.0839548220215591,0.622883916
CYP,2023,national,1.122341378358843,0.622883916
CZE,1992,national,0.310613678955239,13.57757568
CZE,1993,national,0.3752618004976869,13.57757568
CZE,1996,national,0.4894808663979138,13.57757568
CZE,2002,national,0.665182753440492,13.57757568
CZE,2004,national,0.6843541443174708,13.57757568
CZE,2005,national,0.6970632850957585,13.57757568
CZE,2006,national,0.7147267931576118,13.57757568
CZE,2007,national,0.7351188598106794,13.57757568
CZE,2008,national,0.7818625544635532,13.57757568
CZE,2009,national,0.7898326873773699,13.57757568
CZE,2010,national,0.8014647864725424,13.57757568
CZE,2011,national,0.8168306382221023,13.57757568
CZE,2012,national,0.843684954973861,13.57757568
CZE,2013,national,0.8558196205271646,13.57757568
CZE,2014,national,0.8587635385374736,13.57757568
CZE,2015,national,0.8614202495087456,13.57757568
CZE,2016,national,0.8673080855293634,13.57757568
CZE,2017,national,0.8885617732995411,13.57757568
CZE,2018,national,0.9076613777034883,13.57757568
CZE,2019,national,0.9335104392451635,13.57757568
CZE,2020,national,0.9630214669681944,13.57757568
CZE,2021,national,1,13.57757568
CZE,2022,national,1.1510016842305053,13.57757568
CZE,2023,national,1.2737128942202474,13.57757568
DEU,1991,national,1.1787736834979856,0.740518451
DEU,1992,national,1.2383839866013677,0.740518451
DEU,1993,national,1.2937964712463665,0.740518451
DEU,1994,national,1.3286391330475515,0.740518451
DEU,1995,national,1.351307865120557,0.740518451
DEU,1996,national,1.3708981115911254,0.740518451
DEU,1997,national,1.3974848929582446,0.740518451
DEU,1998,national,1.4102186172138311,0.740518451
DEU,1999,national,1.418474497647897,0.740518451
DEU,2000,national,1.438904307810142,0.740518451
DEU,2001,national,1.4674501138243181,0.740518451
DEU,2002,national,1.4882997058324017,0.740518451
DEU,2003,national,0.768837372862556,0.740518451
DEU,2004,national,0.7816441724156293,0.740518451
DEU,2005,national,0.7937354804976504,0.740518451
DEU,2006,national,0.8062560572634206,0.740518451
DEU,2007,national,0.8247866575905006,0.740518451
DEU,2008,national,0.8464651846002709,0.740518451
DEU,2009,national,0.8491123851481942,0.740518451
DEU,2010,national,0.858484969734069,0.740518451
DEU,2011,national,0.8763000130928913,0.740518451
DEU,2012,national,0.8939004221098392,0.740518451
DEU,2013,national,0.9073511246885363,0.740518451
DEU,2014,national,0.9155789491196096,0.740518451
DEU,2015,national,0.9202889186522745,0.740518451
DEU,2016,national,0.9248143825575178,0.740518451
DEU,2017,national,0.9387744569020857,0.740518451
DEU,2018,national,0.9550355790643947,0.740518451
DEU,2019,national,0.9688421279596632,0.740518451
DEU,2020,national,0.9702457985671439,0.740518451
DJI,2002,national,0.5794072862421468,96.93076324
DJI,2012,national,0.8801164418691694,96.93076324
DJI,2013,national,0.9039326855099183,96.93076324
DJI,2017,national,0.9389881979565741,96.93076324
DNK,1987,national,0.5210636396654704,7.2402009960000004
DNK,1992,national,0.6123687601611824,7.2402009960000004
DNK,1995,national,0.6456006047549078,7.2402009960000004
DNK,2000,national,0.7237071643488248,7.2402009960000004
DNK,2003,national,0.7743236846137992,7.2402009960000004
DNK,2004,national,0.7832621790036401,7.2402009960000004
DNK,2005,national,0.7975003905449655,7.2402009960000004
DNK,2006,national,0.8128460530893746,7.2402009960000004
DNK,2007,national,0.826609729683398,7.2402009960000004
DNK,2008,national,0.8548489528899684,7.2402009960000004
DNK,2009,national,0.8660022140908353,7.2402009960000004
DNK,2010,national,0.8860148805236595,7.2402009960000004
DNK,2011,national,0.9104572157736769,7.2402009960000004
DNK,2012,national,0.9322892032281085,7.2402009960000004
DNK,2013,national,0.9396456440699931,7.2402009960000004
DNK,2014,national,0.9449454288190482,7.2402009960000004
DNK,2015,national,0.9492169193204741,7.2402009960000004
DNK,2016,national,0.9515899320448381,7.2402009960000004
DNK,2017,national,0.9625059257720537,7.2402009960000004
DNK,2018,national,0.9703369691588111,7.2402009960000004
DNK,2019,national,0.9776934100006955,7.2402009960000004
DNK,2020,national,0.9818066545887835,7.2402009960000004
DNK,2021,national,1,7.2402009960000004
DNK,2022,national,1.0769656477932672,7.2402009960000004
DNK,2023,national,1.1125613118417221,7.2402009960000004
DOM,1986,national,0.02298956616127967,23.1358223
DOM,1989,national,0.05282463165286531,23.1358223
DOM,1992,national,0.1224533501911386,23.1358223
DOM,1996,national,0.16276557630923946,23.1358223
DOM,1997,national,0.17538715009302774,23.1358223
DOM,2000,national,0.22226931951833556,23.1358223
DOM,2001,national,0.2353983234477941,23.1358223
DOM,2002,national,0.24807528083477118,23.1358223
DOM,2003,national,0.3302887889738814,23.1358223
DOM,2004,national,0.4884657704473602,23.1358223
DOM,2005,national,0.5090633694265105,23.1358223
DOM,2006,national,0.5331397613630179,23.1358223
DOM,2007,national,0.5694607183415198,23.1358223
DOM,2008,national,0.6524800485780974,23.1358223
